PO_ID,Supplier_ID,SKU,Order_Qty,Received_Qty,Lead_Time,Delay_Days
PO005668,SUP002,SKU0873,486,466,4,6
PO005669,SUP011,SKU0221,107,100,3,4
PO005670,SUP028,SKU0104,433,427,12,3
PO005671,SUP021,SKU0004,441,429,12,4
PO005672,SUP028,SKU0534,314,295,2,5
PO005673,SUP018,SKU0339,274,265,11,1
PO005674,SUP009,SKU0610,50,31,10,5
PO005675,SUP010,SKU0066,352,335,10,8
PO005676,SUP008,SKU0713,281,276,7,5
PO005677,SUP020,SKU0670,442,434,9,3
PO005678,SUP016,SKU0690,125,120,3,4
PO005679,SUP030,SKU0434,476,470,5,5
PO005680,SUP028,SKU0483,361,352,10,7
PO005681,SUP012,SKU0058,215,212,8,4
PO005682,SUP015,SKU0975,270,259,5,5
PO005683,SUP016,SKU0652,255,251,2,1
PO005684,SUP003,SKU0521,295,290,9,2
PO005685,SUP002,SKU0840,128,115,13,2
PO005686,SUP030,SKU0567,402,401,13,8
PO005687,SUP019,SKU0548,109,96,13,7
PO005688,SUP014,SKU0580,450,444,6,0
PO005689,SUP014,SKU0861,153,145,10,7
PO005690,SUP006,SKU0882,471,453,12,7
PO005691,SUP016,SKU0381,174,159,12,2
PO005692,SUP003,SKU0784,419,414,6,7
PO005693,SUP002,SKU0941,80,67,10,4
PO005694,SUP007,SKU0003,208,204,4,6
PO005695,SUP018,SKU0765,82,66,4,3
PO005696,SUP015,SKU0948,462,442,11,2
PO005697,SUP024,SKU0424,471,467,14,8
PO005698,SUP022,SKU0208,459,458,8,7
PO005699,SUP001,SKU0063,257,254,2,0
PO005700,SUP011,SKU0361,395,384,6,5
PO005701,SUP029,SKU0116,273,267,5,4
PO005702,SUP001,SKU0155,407,394,9,8
PO005703,SUP017,SKU0773,446,433,3,0
PO005704,SUP016,SKU0022,95,93,9,6
PO005705,SUP019,SKU0719,159,146,4,7
PO005706,SUP008,SKU0883,104,97,12,0
PO005707,SUP003,SKU0108,45,41,9,8
PO005708,SUP015,SKU0235,485,473,4,3
PO005709,SUP002,SKU0992,450,446,2,7
PO005710,SUP015,SKU0082,480,469,7,1
PO005711,SUP014,SKU0634,430,419,9,1
PO005712,SUP022,SKU0124,172,168,12,7
PO005713,SUP007,SKU0025,94,88,9,2
PO005714,SUP007,SKU0234,168,153,10,2
PO005715,SUP006,SKU0959,32,27,2,5
PO005716,SUP014,SKU0320,285,276,13,0
PO005717,SUP009,SKU0269,355,339,3,8
PO005718,SUP015,SKU0013,405,405,11,1
PO005719,SUP011,SKU0764,291,284,3,2
PO005720,SUP021,SKU0748,258,255,4,3
PO005721,SUP023,SKU0535,98,85,4,1
PO005722,SUP019,SKU0269,113,107,14,1
PO005723,SUP015,SKU0813,389,384,2,2
PO005724,SUP019,SKU0031,457,453,2,0
PO005725,SUP018,SKU0190,422,410,3,8
PO005726,SUP025,SKU0859,369,349,5,7
PO005727,SUP008,SKU0099,239,235,7,4
PO005728,SUP017,SKU0595,241,230,10,4
PO005729,SUP016,SKU0907,256,236,6,6
PO005730,SUP005,SKU0637,280,261,11,6
PO005731,SUP020,SKU0668,271,252,2,1
PO005732,SUP015,SKU0372,143,124,2,3
PO005733,SUP027,SKU0831,142,124,11,6
PO005734,SUP024,SKU0701,222,219,12,6
PO005735,SUP008,SKU0977,405,404,12,2
PO005736,SUP028,SKU0107,361,347,2,3
PO005737,SUP014,SKU0636,80,69,4,5
PO005738,SUP014,SKU0264,413,404,13,7
PO005739,SUP022,SKU0209,387,373,11,2
PO005740,SUP008,SKU0769,358,349,7,6
PO005741,SUP010,SKU0874,357,338,11,3
PO005742,SUP025,SKU0955,41,21,13,2
PO005743,SUP006,SKU0968,348,338,9,8
PO005744,SUP001,SKU0182,144,124,12,3
PO005745,SUP025,SKU0677,170,150,10,7
PO005746,SUP011,SKU0936,219,202,11,8
PO005747,SUP001,SKU0039,76,67,4,1
PO005748,SUP003,SKU0976,311,305,10,5
PO005749,SUP011,SKU0961,154,152,8,4
PO005750,SUP024,SKU0446,224,208,5,4
PO005751,SUP001,SKU0129,405,387,7,8
PO005752,SUP026,SKU0727,300,297,8,2
PO005753,SUP016,SKU0171,133,120,6,0
PO005754,SUP021,SKU0794,474,471,6,2
PO005755,SUP026,SKU0698,393,374,3,2
PO005756,SUP017,SKU0686,24,7,13,2
PO005757,SUP015,SKU0579,450,443,13,3
PO005758,SUP030,SKU0547,195,187,12,6
PO005759,SUP022,SKU0596,188,169,10,4
PO005760,SUP008,SKU0557,491,484,12,6
PO005761,SUP021,SKU0222,469,452,7,8
PO005762,SUP002,SKU0903,112,108,3,4
PO005763,SUP029,SKU0148,120,104,6,4
PO005764,SUP027,SKU0042,252,246,7,6
PO005765,SUP027,SKU0800,64,48,7,6
PO005766,SUP020,SKU0693,86,79,11,0
PO005767,SUP027,SKU0763,483,482,10,2
PO005768,SUP008,SKU0986,240,228,12,0
PO005769,SUP014,SKU0717,307,291,5,3
PO005770,SUP017,SKU0920,99,91,14,5
PO005771,SUP005,SKU0612,88,76,10,2
PO005772,SUP025,SKU0561,385,370,14,5
PO005773,SUP025,SKU0406,240,227,14,4
PO005774,SUP005,SKU0531,273,254,5,7
PO005775,SUP003,SKU0169,296,283,4,4
PO005776,SUP022,SKU0260,363,350,11,3
PO005777,SUP016,SKU0698,264,253,8,6
PO005778,SUP006,SKU0314,129,127,13,3
PO005779,SUP023,SKU0165,366,360,12,8
PO005780,SUP001,SKU0415,57,46,5,4
PO005781,SUP023,SKU0548,477,468,3,3
PO005782,SUP029,SKU0785,85,77,14,1
PO005783,SUP026,SKU0314,478,458,4,7
PO005784,SUP023,SKU0175,358,358,9,5
PO005785,SUP006,SKU0455,324,307,7,0
PO005786,SUP016,SKU0637,56,41,3,2
PO005787,SUP020,SKU0606,36,26,3,8
PO005788,SUP025,SKU0676,275,257,13,8
PO005789,SUP017,SKU0827,86,80,8,0
PO005790,SUP025,SKU0021,82,70,8,0
PO005791,SUP029,SKU0348,473,466,8,5
PO005792,SUP003,SKU0889,172,160,9,1
PO005793,SUP018,SKU0331,500,481,2,2
PO005794,SUP003,SKU0378,406,403,8,3
PO005795,SUP016,SKU0192,74,56,3,8
PO005796,SUP011,SKU0326,329,313,7,3
PO005797,SUP012,SKU0169,338,328,5,3
PO005798,SUP008,SKU0364,258,245,14,1
PO005799,SUP003,SKU0599,450,435,3,5
PO005800,SUP015,SKU0299,76,73,13,2
PO005801,SUP015,SKU0033,85,68,12,2
PO005802,SUP010,SKU0866,296,291,7,1
PO005803,SUP010,SKU0400,436,432,7,1
PO005804,SUP030,SKU0853,342,326,6,3
PO005805,SUP004,SKU0434,41,23,9,5
PO005806,SUP003,SKU0176,375,365,14,8
PO005807,SUP029,SKU0038,53,48,14,5
PO005808,SUP016,SKU0975,346,328,5,3
PO005809,SUP030,SKU0587,382,365,8,6
PO005810,SUP010,SKU0345,249,236,13,3
PO005811,SUP027,SKU0671,458,445,3,7
PO005812,SUP016,SKU0856,240,220,8,3
PO005813,SUP004,SKU0871,160,149,11,4
PO005814,SUP028,SKU0118,233,223,11,4
PO005815,SUP008,SKU0220,240,233,5,7
PO005816,SUP010,SKU0382,106,86,14,3
PO005817,SUP030,SKU0158,374,367,13,2
PO005818,SUP004,SKU0157,214,210,14,1
PO005819,SUP003,SKU0067,416,415,2,6
PO005820,SUP013,SKU0717,310,290,13,4
PO005821,SUP009,SKU0353,270,256,10,2
PO005822,SUP014,SKU0534,138,125,10,2
PO005823,SUP009,SKU0496,83,64,3,6
PO005824,SUP006,SKU0744,190,180,4,6
PO005825,SUP022,SKU0089,298,298,13,5
PO005826,SUP027,SKU0418,332,322,5,0
PO005827,SUP030,SKU0910,36,21,9,4
PO005828,SUP028,SKU0816,221,219,13,5
PO005829,SUP008,SKU0417,98,96,12,6
PO005830,SUP010,SKU0937,121,105,9,1
PO005831,SUP011,SKU0533,365,352,13,3
PO005832,SUP005,SKU0797,417,401,14,3
PO005833,SUP027,SKU0701,374,364,14,2
PO005834,SUP001,SKU0886,408,399,8,2
PO005835,SUP030,SKU0222,157,155,5,6
PO005836,SUP007,SKU0667,82,74,6,1
PO005837,SUP013,SKU0626,152,150,5,0
PO005838,SUP028,SKU0469,294,286,2,4
PO005839,SUP015,SKU0727,323,306,6,8
PO005840,SUP019,SKU0184,337,328,4,3
PO005841,SUP020,SKU0485,68,63,5,4
PO005842,SUP014,SKU0450,85,82,13,6
PO005843,SUP024,SKU0248,270,257,4,8
PO005844,SUP002,SKU0990,235,224,10,6
PO005845,SUP003,SKU0199,189,173,4,2
PO005846,SUP027,SKU0528,73,59,7,6
PO005847,SUP007,SKU0949,442,436,10,7
PO005848,SUP028,SKU0610,373,363,5,0
PO005849,SUP007,SKU0168,237,222,6,8
PO005850,SUP024,SKU0247,349,341,3,6
PO005851,SUP008,SKU0690,355,337,12,3
PO005852,SUP005,SKU0804,274,274,8,0
PO005853,SUP005,SKU0274,220,220,13,5
PO005854,SUP023,SKU0904,268,256,6,1
PO005855,SUP008,SKU0499,107,97,4,6
PO005856,SUP029,SKU0382,52,51,4,3
PO005857,SUP014,SKU0044,261,256,2,4
PO005858,SUP013,SKU0495,94,85,4,4
PO005859,SUP025,SKU0139,259,241,11,1
PO005860,SUP020,SKU0886,275,258,4,5
PO005861,SUP008,SKU0469,298,290,9,7
PO005862,SUP007,SKU0029,394,380,11,6
PO005863,SUP017,SKU0791,323,318,14,6
PO005864,SUP009,SKU0046,53,36,4,5
PO005865,SUP012,SKU0506,87,68,3,6
PO005866,SUP019,SKU0467,103,93,4,1
PO005867,SUP018,SKU0712,374,372,11,5
PO005868,SUP027,SKU0862,180,166,11,2
PO005869,SUP012,SKU0074,315,306,8,0
PO005870,SUP015,SKU0866,310,307,7,0
PO005871,SUP023,SKU0454,85,80,7,6
PO005872,SUP024,SKU0385,390,379,6,6
PO005873,SUP024,SKU0588,194,186,8,5
PO005874,SUP009,SKU0888,124,108,4,6
PO005875,SUP026,SKU0542,232,231,2,7
PO005876,SUP014,SKU0613,301,297,12,6
PO005877,SUP006,SKU0337,108,88,4,2
PO005878,SUP024,SKU0092,344,340,8,4
PO005879,SUP025,SKU0758,460,447,2,5
PO005880,SUP021,SKU0343,455,436,13,1
PO005881,SUP017,SKU0738,375,369,2,4
PO005882,SUP022,SKU0462,68,60,11,6
PO005883,SUP020,SKU0632,62,56,12,8
PO005884,SUP016,SKU0505,371,363,9,8
PO005885,SUP023,SKU0372,477,477,6,5
PO005886,SUP016,SKU0904,200,195,10,5
PO005887,SUP014,SKU0809,386,380,6,3
PO005888,SUP018,SKU0712,131,125,2,3
PO005889,SUP007,SKU0309,340,339,5,8
PO005890,SUP030,SKU0934,31,15,12,5
PO005891,SUP004,SKU0050,118,107,14,7
PO005892,SUP020,SKU0349,445,442,8,7
PO005893,SUP020,SKU0973,199,193,7,6
PO005894,SUP012,SKU0171,57,47,11,8
PO005895,SUP020,SKU0530,85,70,6,7
PO005896,SUP016,SKU0875,60,52,10,4
PO005897,SUP001,SKU0055,171,160,12,8
PO005898,SUP023,SKU0196,163,153,4,1
PO005899,SUP017,SKU0408,257,251,2,4
PO005900,SUP007,SKU0669,394,388,13,4
PO005901,SUP030,SKU0314,418,407,14,2
PO005902,SUP019,SKU0195,240,221,4,5
PO005903,SUP011,SKU0738,346,339,4,3
PO005904,SUP011,SKU0872,401,384,9,4
PO005905,SUP008,SKU0333,450,438,8,0
PO005906,SUP030,SKU0170,86,78,13,3
PO005907,SUP015,SKU0040,265,254,11,0
PO005908,SUP022,SKU0099,72,53,6,6
PO005909,SUP024,SKU0863,461,443,11,4
PO005910,SUP007,SKU0584,159,141,14,5
PO005911,SUP027,SKU0269,54,43,9,3
PO005912,SUP006,SKU0129,113,99,4,7
PO005913,SUP011,SKU0839,290,289,8,7
PO005914,SUP029,SKU0333,48,29,14,4
PO005915,SUP011,SKU0816,237,223,14,8
PO005916,SUP003,SKU0277,264,253,12,3
PO005917,SUP010,SKU0543,32,23,2,3
PO005918,SUP024,SKU0358,443,435,12,7
PO005919,SUP004,SKU0778,305,304,12,0
PO005920,SUP004,SKU0971,447,445,9,5
PO005921,SUP014,SKU0781,402,396,13,7
PO005922,SUP001,SKU0987,483,473,8,7
PO005923,SUP004,SKU0611,246,234,3,8
PO005924,SUP015,SKU0914,114,99,14,2
PO005925,SUP001,SKU0970,27,15,6,7
PO005926,SUP016,SKU0025,144,133,3,3
PO005927,SUP019,SKU0380,340,329,10,2
PO005928,SUP020,SKU0210,198,178,3,4
PO005929,SUP020,SKU0668,36,35,3,5
PO005930,SUP002,SKU0840,116,107,9,8
PO005931,SUP030,SKU0339,344,324,7,3
PO005932,SUP008,SKU0550,180,179,3,7
PO005933,SUP025,SKU0873,390,377,3,0
PO005934,SUP007,SKU0135,380,367,2,8
PO005935,SUP019,SKU0727,379,362,11,6
PO005936,SUP013,SKU0528,465,465,7,7
PO005937,SUP009,SKU0437,179,165,7,6
PO005938,SUP009,SKU0179,324,318,14,8
PO005939,SUP019,SKU0984,300,288,8,0
PO005940,SUP013,SKU0811,323,316,6,4
PO005941,SUP014,SKU0718,64,58,5,5
PO005942,SUP003,SKU0839,383,370,3,5
PO005943,SUP022,SKU0532,86,75,11,0
PO005944,SUP001,SKU0361,131,124,11,7
PO005945,SUP017,SKU0857,400,390,6,7
PO005946,SUP015,SKU0212,266,250,11,8
PO005947,SUP019,SKU0079,398,395,3,0
PO005948,SUP025,SKU0277,347,333,7,1
PO005949,SUP026,SKU0874,446,446,8,7
PO005950,SUP015,SKU0780,262,256,2,2
PO005951,SUP013,SKU0178,183,183,7,6
PO005952,SUP022,SKU0033,145,141,14,2
PO005953,SUP006,SKU0961,306,293,2,0
PO005954,SUP003,SKU0446,456,448,14,0
PO005955,SUP018,SKU0023,263,249,9,6
PO005956,SUP022,SKU0505,481,470,2,1
PO005957,SUP011,SKU0700,319,310,6,2
PO005958,SUP005,SKU0667,374,359,11,5
PO005959,SUP019,SKU0096,373,358,4,6
PO005960,SUP011,SKU0456,33,30,5,6
PO005961,SUP017,SKU0298,384,369,9,2
PO005962,SUP021,SKU0096,332,326,14,6
PO005963,SUP014,SKU0709,295,280,4,7
PO005964,SUP027,SKU0968,328,313,4,3
PO005965,SUP023,SKU0728,474,466,6,3
PO005966,SUP026,SKU0597,221,219,14,2
PO005967,SUP014,SKU0448,43,36,8,1
PO005968,SUP021,SKU0548,146,133,11,7
PO005969,SUP013,SKU0208,406,400,14,6
PO005970,SUP002,SKU0550,208,198,7,5
PO005971,SUP019,SKU0959,362,343,6,5
PO005972,SUP014,SKU0790,302,301,7,5
PO005973,SUP005,SKU0632,428,425,9,4
PO005974,SUP016,SKU0089,31,30,9,2
PO005975,SUP025,SKU0340,384,364,9,7
PO005976,SUP018,SKU0557,105,101,12,0
PO005977,SUP030,SKU0137,353,351,13,2
PO005978,SUP015,SKU0987,84,81,13,1
PO005979,SUP023,SKU0465,288,283,8,4
PO005980,SUP026,SKU0881,157,141,3,5
PO005981,SUP022,SKU0711,417,402,3,2
PO005982,SUP024,SKU0880,147,127,6,7
PO005983,SUP020,SKU0556,92,91,11,6
PO005984,SUP024,SKU0144,169,149,6,7
PO005985,SUP012,SKU0307,217,206,3,2
PO005986,SUP020,SKU0174,172,168,14,8
PO005987,SUP020,SKU0924,75,55,7,1
PO005988,SUP006,SKU0089,258,243,10,0
PO005989,SUP016,SKU0363,182,168,8,5
PO005990,SUP018,SKU0118,310,307,6,4
PO005991,SUP030,SKU0972,288,269,4,7
PO005992,SUP030,SKU0332,198,181,13,6
PO005993,SUP009,SKU0860,177,174,11,6
PO005994,SUP009,SKU0699,192,186,8,4
PO005995,SUP022,SKU0724,450,436,5,2
PO005996,SUP023,SKU0252,463,446,10,3
PO005997,SUP007,SKU0844,353,337,5,5
PO005998,SUP017,SKU0268,448,432,8,3
PO005999,SUP019,SKU0248,313,311,6,5
PO006000,SUP007,SKU0288,288,276,11,4
PO006001,SUP007,SKU0998,368,367,6,7
PO006002,SUP013,SKU0668,486,481,2,7
PO006003,SUP001,SKU0308,373,369,12,6
PO006004,SUP003,SKU0492,113,108,5,4
PO006005,SUP006,SKU0840,263,261,13,7
PO006006,SUP023,SKU0924,58,56,6,5
PO006007,SUP011,SKU0902,41,40,9,2
PO006008,SUP028,SKU0866,378,364,13,0
PO006009,SUP009,SKU0895,326,307,4,4
PO006010,SUP007,SKU0594,392,392,14,7
PO006011,SUP012,SKU0154,366,351,7,4
PO006012,SUP008,SKU0174,441,435,7,5
PO006013,SUP015,SKU0537,148,138,5,7
PO006014,SUP025,SKU0851,276,274,4,1
PO006015,SUP023,SKU0542,27,8,10,7
PO006016,SUP001,SKU0773,168,159,3,3
PO006017,SUP004,SKU0495,438,428,11,8
PO006018,SUP024,SKU0925,407,392,12,7
PO006019,SUP014,SKU0312,496,489,13,5
PO006020,SUP027,SKU0277,199,199,2,1
PO006021,SUP012,SKU0580,150,137,11,8
PO006022,SUP022,SKU0272,371,357,8,4
PO006023,SUP017,SKU0447,370,357,7,2
PO006024,SUP003,SKU0327,467,462,9,0
PO006025,SUP022,SKU0925,355,355,2,1
PO006026,SUP028,SKU0092,246,240,5,1
PO006027,SUP004,SKU0850,102,88,2,6
PO006028,SUP006,SKU0974,82,67,3,1
PO006029,SUP005,SKU0081,318,310,3,1
PO006030,SUP023,SKU0099,379,364,6,6
PO006031,SUP014,SKU0988,310,298,8,5
PO006032,SUP025,SKU0279,372,356,2,2
PO006033,SUP013,SKU0498,424,411,5,1
PO006034,SUP021,SKU0888,112,93,9,2
PO006035,SUP012,SKU0192,270,254,13,1
PO006036,SUP029,SKU0145,129,125,3,3
PO006037,SUP003,SKU0164,384,373,6,2
PO006038,SUP006,SKU0950,233,229,9,7
PO006039,SUP006,SKU0746,56,47,2,3
PO006040,SUP012,SKU0160,260,256,11,8
PO006041,SUP003,SKU0855,496,477,4,3
PO006042,SUP019,SKU0390,398,384,12,6
PO006043,SUP024,SKU0483,20,11,6,8
PO006044,SUP001,SKU0969,179,164,9,2
PO006045,SUP015,SKU0645,390,390,7,4
PO006046,SUP021,SKU0023,212,199,4,4
PO006047,SUP023,SKU0315,269,266,13,1
PO006048,SUP026,SKU0935,376,366,7,7
PO006049,SUP030,SKU0771,98,89,8,0
PO006050,SUP022,SKU0850,206,201,13,8
PO006051,SUP008,SKU0422,285,270,11,2
PO006052,SUP027,SKU0492,498,480,2,4
PO006053,SUP011,SKU0632,242,235,10,0
PO006054,SUP010,SKU0637,294,276,8,0
PO006055,SUP022,SKU0537,72,52,9,3
PO006056,SUP021,SKU0660,435,416,2,8
PO006057,SUP002,SKU0977,346,341,7,8
PO006058,SUP024,SKU0629,141,133,3,2
PO006059,SUP026,SKU0614,333,322,11,4
PO006060,SUP013,SKU0221,488,482,2,0
PO006061,SUP017,SKU0672,497,494,13,4
PO006062,SUP008,SKU0586,41,35,5,0
PO006063,SUP004,SKU0781,28,8,5,3
PO006064,SUP015,SKU0875,213,196,2,6
PO006065,SUP002,SKU0479,51,38,11,7
PO006066,SUP014,SKU0841,273,258,13,5
PO006067,SUP026,SKU0128,489,473,2,8
PO006068,SUP009,SKU0755,438,421,7,3
PO006069,SUP004,SKU0524,268,250,2,8
PO006070,SUP030,SKU0866,227,213,6,5
PO006071,SUP022,SKU0355,117,116,8,0
PO006072,SUP030,SKU0006,197,197,7,2
PO006073,SUP011,SKU0950,157,150,9,4
PO006074,SUP030,SKU0231,37,30,6,6
PO006075,SUP010,SKU0364,284,266,4,7
PO006076,SUP006,SKU0486,198,179,8,7
PO006077,SUP028,SKU0925,99,97,6,6
PO006078,SUP010,SKU0760,357,352,13,0
PO006079,SUP013,SKU0799,393,393,14,7
PO006080,SUP004,SKU0110,374,374,14,8
PO006081,SUP028,SKU0734,223,214,6,7
PO006082,SUP015,SKU0222,124,123,6,0
PO006083,SUP001,SKU0436,271,270,5,2
PO006084,SUP020,SKU0155,253,242,5,4
PO006085,SUP017,SKU0723,393,380,13,8
PO006086,SUP013,SKU0580,123,119,6,1
PO006087,SUP022,SKU0688,432,427,7,4
PO006088,SUP004,SKU0770,107,91,4,5
PO006089,SUP020,SKU0580,251,234,13,2
PO006090,SUP007,SKU0073,25,21,5,6
PO006091,SUP019,SKU0552,413,395,10,6
PO006092,SUP023,SKU0252,433,428,4,5
PO006093,SUP006,SKU0526,390,370,3,2
PO006094,SUP005,SKU0780,145,128,9,8
PO006095,SUP026,SKU0988,278,258,10,0
PO006096,SUP022,SKU0189,170,156,14,5
PO006097,SUP020,SKU0998,92,91,4,6
PO006098,SUP009,SKU0973,242,231,4,0
PO006099,SUP030,SKU0627,401,394,6,7
PO006100,SUP013,SKU0768,493,477,5,7
PO006101,SUP029,SKU0167,454,438,4,4
PO006102,SUP003,SKU0460,107,97,7,2
PO006103,SUP011,SKU0828,66,57,8,3
PO006104,SUP009,SKU0258,412,393,2,7
PO006105,SUP025,SKU0691,344,327,6,8
PO006106,SUP027,SKU0494,331,325,5,4
PO006107,SUP006,SKU0217,465,465,14,2
PO006108,SUP002,SKU0782,20,7,13,0
PO006109,SUP022,SKU0725,128,113,8,3
PO006110,SUP020,SKU0406,262,245,12,8
PO006111,SUP011,SKU0590,345,337,14,8
PO006112,SUP027,SKU0415,374,364,10,3
PO006113,SUP012,SKU0031,139,130,3,2
PO006114,SUP027,SKU0197,29,11,3,0
PO006115,SUP022,SKU1000,254,242,7,6
PO006116,SUP007,SKU0542,117,109,8,7
PO006117,SUP024,SKU0818,311,298,4,0
PO006118,SUP023,SKU0056,427,408,5,5
PO006119,SUP015,SKU0476,436,431,11,6
PO006120,SUP024,SKU0151,55,42,13,4
PO006121,SUP014,SKU0396,56,54,4,2
PO006122,SUP025,SKU0423,69,52,8,1
PO006123,SUP027,SKU0196,271,270,9,1
PO006124,SUP014,SKU0559,104,94,14,4
PO006125,SUP021,SKU0818,374,355,9,8
PO006126,SUP012,SKU0560,377,363,10,5
PO006127,SUP007,SKU0305,247,241,3,3
PO006128,SUP023,SKU0219,317,304,3,6
PO006129,SUP007,SKU0485,439,424,5,1
PO006130,SUP028,SKU0780,110,96,7,2
PO006131,SUP028,SKU0753,152,147,9,4
PO006132,SUP012,SKU0984,263,249,10,7
PO006133,SUP021,SKU0298,288,268,11,2
PO006134,SUP011,SKU0970,193,190,3,7
PO006135,SUP011,SKU0749,387,378,12,6
PO006136,SUP016,SKU0519,80,79,9,2
PO006137,SUP023,SKU0317,259,239,10,6
PO006138,SUP027,SKU0979,178,164,3,8
PO006139,SUP003,SKU0670,154,150,13,8
PO006140,SUP012,SKU0282,469,453,3,4
PO006141,SUP015,SKU0495,54,44,2,4
PO006142,SUP027,SKU0045,158,146,10,0
PO006143,SUP029,SKU0419,308,303,9,1
PO006144,SUP022,SKU0474,130,111,2,2
PO006145,SUP009,SKU0223,421,405,14,2
PO006146,SUP003,SKU0084,112,92,14,3
PO006147,SUP028,SKU0379,268,265,7,4
PO006148,SUP017,SKU0881,48,37,14,8
PO006149,SUP010,SKU0281,57,42,4,5
PO006150,SUP020,SKU0170,174,166,13,2
PO006151,SUP018,SKU0564,342,333,14,5
PO006152,SUP018,SKU0749,337,331,10,0
PO006153,SUP030,SKU0010,232,212,6,6
PO006154,SUP004,SKU0876,348,341,3,1
PO006155,SUP020,SKU0850,54,37,4,8
PO006156,SUP012,SKU0907,285,273,13,8
PO006157,SUP028,SKU0509,446,426,3,1
PO006158,SUP006,SKU0740,50,48,12,8
PO006159,SUP004,SKU0244,187,187,4,7
PO006160,SUP016,SKU0682,313,299,2,1
PO006161,SUP022,SKU0291,309,291,4,5
PO006162,SUP016,SKU0235,150,131,6,0
PO006163,SUP011,SKU0612,385,375,14,5
PO006164,SUP026,SKU0205,368,351,13,4
PO006165,SUP017,SKU0285,82,72,4,1
PO006166,SUP019,SKU0061,45,45,11,0
PO006167,SUP010,SKU0761,194,184,5,8
PO006168,SUP004,SKU0905,419,405,9,5
PO006169,SUP025,SKU0917,75,65,3,1
PO006170,SUP021,SKU0329,85,80,3,2
PO006171,SUP006,SKU0653,249,240,10,0
PO006172,SUP029,SKU0858,366,364,8,2
PO006173,SUP001,SKU0991,467,467,13,7
PO006174,SUP003,SKU0433,202,191,8,5
PO006175,SUP007,SKU0558,375,369,12,3
PO006176,SUP029,SKU0920,422,413,6,0
PO006177,SUP022,SKU0393,372,368,4,5
PO006178,SUP010,SKU0220,454,439,9,4
PO006179,SUP019,SKU0469,221,209,7,1
PO006180,SUP017,SKU0946,442,442,7,4
PO006181,SUP030,SKU0383,175,164,9,3
PO006182,SUP028,SKU0870,158,140,6,6
PO006183,SUP021,SKU0381,434,427,3,7
PO006184,SUP029,SKU0237,318,305,3,5
PO006185,SUP007,SKU0803,29,22,11,1
PO006186,SUP020,SKU0007,288,277,4,6
PO006187,SUP012,SKU0828,262,252,4,4
PO006188,SUP006,SKU0792,80,78,14,7
PO006189,SUP024,SKU0922,253,237,3,6
PO006190,SUP028,SKU0773,310,308,13,7
PO006191,SUP010,SKU0460,269,266,2,6
PO006192,SUP023,SKU0294,166,159,2,1
PO006193,SUP008,SKU0829,105,104,11,4
PO006194,SUP004,SKU0411,99,99,11,1
PO006195,SUP003,SKU0911,213,207,13,7
PO006196,SUP021,SKU0061,483,478,8,2
PO006197,SUP012,SKU0508,91,77,14,3
PO006198,SUP016,SKU0901,255,235,10,0
PO006199,SUP021,SKU0587,425,420,9,4
PO006200,SUP030,SKU0911,297,292,13,7
PO006201,SUP030,SKU0720,463,456,5,1
PO006202,SUP028,SKU0764,25,23,7,8
PO006203,SUP007,SKU0798,439,433,12,1
PO006204,SUP009,SKU0055,27,21,2,5
PO006205,SUP001,SKU0491,195,182,12,5
PO006206,SUP003,SKU0630,258,240,13,3
PO006207,SUP027,SKU0278,56,53,2,3
PO006208,SUP002,SKU0285,228,227,8,3
PO006209,SUP017,SKU0125,98,98,9,8
PO006210,SUP001,SKU0886,94,84,7,8
PO006211,SUP016,SKU0662,99,97,2,6
PO006212,SUP012,SKU0845,59,49,8,8
PO006213,SUP008,SKU0639,75,64,5,0
PO006214,SUP022,SKU0480,458,438,4,5
PO006215,SUP016,SKU0966,22,17,9,2
PO006216,SUP018,SKU0932,189,175,13,7
PO006217,SUP014,SKU0008,383,373,12,2
PO006218,SUP022,SKU0759,471,455,7,3
PO006219,SUP014,SKU0430,500,485,11,8
PO006220,SUP012,SKU0769,411,392,11,1
PO006221,SUP025,SKU0885,494,484,12,7
PO006222,SUP002,SKU0244,445,425,4,7
PO006223,SUP020,SKU0974,75,72,2,8
PO006224,SUP022,SKU0936,113,94,6,1
PO006225,SUP030,SKU0966,99,80,8,7
PO006226,SUP014,SKU0008,211,209,2,2
PO006227,SUP002,SKU0753,487,484,3,4
PO006228,SUP010,SKU0550,471,461,3,5
PO006229,SUP021,SKU0085,126,112,11,3
PO006230,SUP002,SKU0048,494,492,4,5
PO006231,SUP007,SKU0304,26,6,6,2
PO006232,SUP014,SKU0700,359,348,8,4
PO006233,SUP002,SKU0308,138,121,13,4
PO006234,SUP010,SKU0436,113,94,6,1
PO006235,SUP012,SKU0427,95,94,12,7
PO006236,SUP008,SKU0445,50,41,8,4
PO006237,SUP010,SKU0871,356,353,8,3
PO006238,SUP017,SKU0060,361,354,12,7
PO006239,SUP017,SKU0220,53,36,14,4
PO006240,SUP030,SKU0287,187,178,2,8
PO006241,SUP020,SKU0801,228,219,12,1
PO006242,SUP008,SKU0608,446,446,6,1
PO006243,SUP020,SKU0765,277,267,5,5
PO006244,SUP029,SKU0102,378,369,2,0
PO006245,SUP019,SKU0540,392,379,14,5
PO006246,SUP007,SKU0492,347,331,11,7
PO006247,SUP002,SKU0716,96,78,8,4
PO006248,SUP006,SKU0224,124,105,13,2
