Date,Warehouse,SKU,Current_Stock,Reorder_Level,Max_Stock,Damaged_Qty,Holding_Cost
2024-10-18,Kuantan,SKU0656,789,63,315,7,94.68
2024-04-21,Melaka,SKU0851,363,92,207,4,43.56
2025-10-29,Kuantan,SKU0256,349,94,506,8,41.88
2024-02-25,KK,SKU0338,641,92,502,9,76.92
2025-06-02,Ipoh,SKU0990,439,66,396,8,52.68
2024-12-03,Melaka,SKU0775,228,83,523,8,27.36
2025-06-22,Kuching,SKU0074,387,81,292,4,46.44
2025-12-11,Kuantan,SKU0694,39,82,211,7,4.68
2025-12-04,KK,SKU0668,686,32,370,6,82.32
2024-11-19,Shah Alam,SKU0097,702,44,472,10,84.24
2025-07-01,Kuantan,SKU0003,503,85,383,9,60.36
2024-07-21,Ipoh,SKU0161,152,44,288,0,18.24
2025-08-18,Ipoh,SKU0242,193,72,238,8,23.16
2024-07-10,Kuantan,SKU0342,698,25,169,2,83.76
2024-11-18,Kuantan,SKU0953,699,70,251,7,83.88
2024-05-01,Kuching,SKU0244,321,62,481,7,38.52
2025-12-07,Shah Alam,SKU0160,268,96,292,2,32.16
2024-10-01,KK,SKU0992,131,51,400,1,15.72
2024-12-03,Shah Alam,SKU0300,434,98,497,3,52.08
2025-01-11,Ipoh,SKU0728,365,60,515,7,43.8
2024-02-11,Melaka,SKU0043,152,24,182,7,18.24
2025-03-04,Kuching,SKU0258,75,44,279,5,9.0
2025-02-05,Johor,SKU0578,280,80,572,2,33.6
2024-09-12,Johor,SKU0111,564,92,517,2,67.68
2025-03-04,Ipoh,SKU0490,693,21,136,7,83.16
2024-06-06,Penang,SKU0753,414,33,209,8,49.68
2024-01-28,Ipoh,SKU0665,242,100,397,4,29.04
2025-12-12,Ipoh,SKU0291,429,91,318,10,51.48
2025-01-13,Ipoh,SKU0005,262,67,341,9,31.44
2025-02-21,Kuantan,SKU0341,52,36,497,5,6.24
2025-05-25,KK,SKU0439,6,83,576,8,0.72
2024-08-09,Kuantan,SKU0621,688,59,489,2,82.56
2025-08-13,Shah Alam,SKU0500,419,44,278,10,50.28
2024-01-30,Penang,SKU0844,420,24,479,3,50.4
2025-11-07,Penang,SKU0410,579,68,385,9,69.48
2024-06-02,Shah Alam,SKU0018,188,43,431,7,22.56
2025-02-14,Johor,SKU0384,345,22,356,9,41.4
2024-01-25,Johor,SKU0039,442,79,353,10,53.04
2024-02-27,Kuantan,SKU0111,176,24,423,3,21.12
2024-02-03,KK,SKU0259,316,98,421,9,37.92
2025-01-26,Penang,SKU0488,167,34,506,1,20.04
2025-12-03,Kuantan,SKU0565,664,44,530,10,79.68
2025-10-12,Johor,SKU0838,236,95,574,9,28.32
2025-10-26,Penang,SKU0162,591,68,225,0,70.92
2024-01-26,KK,SKU0871,345,48,191,2,41.4
2024-02-26,Penang,SKU0178,427,25,199,8,51.24
2025-03-31,Kuching,SKU0239,668,79,272,7,80.16
2024-10-19,Ipoh,SKU0799,55,60,411,8,6.6
2025-07-14,Penang,SKU0549,455,41,172,6,54.6
2025-12-10,Shah Alam,SKU0199,154,40,180,2,18.48
2024-02-24,Kuching,SKU0432,590,90,322,6,70.8
2025-05-30,Ipoh,SKU0721,429,66,236,4,51.48
2025-08-04,Melaka,SKU0503,418,21,475,0,50.16
2025-03-26,Penang,SKU0663,436,53,508,10,52.32
2025-01-05,KK,SKU0264,350,42,253,7,42.0
2025-04-25,KK,SKU0564,476,52,432,8,57.12
2024-01-04,Kuching,SKU0268,14,76,389,5,1.68
2024-02-24,Melaka,SKU0491,479,78,222,2,57.48
2025-05-27,KK,SKU0927,629,85,263,8,75.48
2025-06-18,Shah Alam,SKU0314,158,71,477,2,18.96
2025-12-04,Johor,SKU0525,150,71,533,10,18.0
2024-05-02,KK,SKU0775,386,52,165,0,46.32
2024-03-17,Melaka,SKU0350,200,83,200,5,24.0
2025-07-09,Shah Alam,SKU0397,746,70,273,1,89.52
2025-01-22,Kuching,SKU0707,656,71,412,9,78.72
2024-05-27,KK,SKU0859,376,28,426,8,45.12
2024-09-25,Penang,SKU0196,126,42,427,10,15.12
2025-11-19,Kuching,SKU0370,243,67,209,6,29.16
2025-08-13,Johor,SKU0811,18,30,445,8,2.16
2024-01-21,KK,SKU0698,267,91,192,1,32.04
2025-12-02,Melaka,SKU0483,1,85,433,1,0.12
2025-05-06,KK,SKU0376,174,25,457,1,20.88
2024-10-19,Shah Alam,SKU0742,56,80,325,3,6.72
2025-08-15,Ipoh,SKU0231,434,90,564,7,52.08
2025-12-17,Penang,SKU0612,388,77,508,4,46.56
2024-12-01,Johor,SKU0423,85,26,172,0,10.2
2024-02-22,KK,SKU0949,584,20,146,1,70.08
2024-01-29,Penang,SKU0509,568,66,172,5,68.16
2025-11-12,Kuching,SKU0050,152,64,453,7,18.24
2024-08-23,Penang,SKU0168,702,100,216,1,84.24
2025-09-26,KK,SKU0013,690,42,328,9,82.8
2024-10-02,KK,SKU0810,617,80,525,10,74.04
2025-09-05,Melaka,SKU0680,341,49,313,9,40.92
2024-11-12,Kuching,SKU0888,766,77,566,2,91.92
2025-11-10,Kuching,SKU0355,154,69,511,10,18.48
2024-03-26,Melaka,SKU0170,57,56,301,1,6.84
2025-03-27,Kuching,SKU0358,797,47,167,10,95.64
2024-07-11,Kuantan,SKU0872,375,31,365,9,45.0
2025-03-09,Melaka,SKU0786,235,76,555,9,28.2
2025-04-03,Melaka,SKU0790,703,97,470,1,84.36
2024-01-05,Ipoh,SKU0762,692,68,343,7,83.04
2024-11-04,Shah Alam,SKU0786,90,78,363,8,10.8
2025-06-12,Johor,SKU0306,630,70,310,4,75.6
2025-06-11,Shah Alam,SKU0603,626,24,232,5,75.12
2024-10-17,Shah Alam,SKU0516,410,41,486,5,49.2
2024-12-04,Shah Alam,SKU0455,261,53,442,9,31.32
2024-08-02,Penang,SKU0592,571,75,307,5,68.52
2024-05-28,KK,SKU0784,249,60,537,9,29.88
2024-04-02,Shah Alam,SKU0112,99,34,492,8,11.88
2025-07-01,Kuching,SKU0381,709,29,339,10,85.08
2025-07-21,Ipoh,SKU0435,523,98,503,3,62.76
2024-09-05,Ipoh,SKU0839,169,29,424,6,20.28
2024-02-23,KK,SKU0121,512,46,516,3,61.44
2024-01-09,Shah Alam,SKU0667,281,88,267,2,33.72
2024-06-07,Ipoh,SKU0673,428,53,468,7,51.36
2024-12-08,Ipoh,SKU0679,137,21,272,8,16.44
2025-06-13,KK,SKU0847,167,93,473,1,20.04
2024-03-06,Kuching,SKU0736,624,38,378,10,74.88
2024-10-13,KK,SKU0262,623,89,345,6,74.76
2025-08-20,Kuantan,SKU0006,301,42,375,1,36.12
2024-09-15,KK,SKU0494,738,90,282,1,88.56
2025-04-14,Penang,SKU0269,440,30,385,5,52.8
2024-12-18,Penang,SKU0549,48,54,472,2,5.76
2025-09-26,KK,SKU0434,456,74,475,8,54.72
2024-12-04,Kuching,SKU0538,472,80,322,5,56.64
2024-10-28,Johor,SKU0526,264,77,297,4,31.68
2024-05-19,Kuantan,SKU0005,118,98,410,0,14.16
2025-03-21,Penang,SKU0708,336,97,553,7,40.32
2025-12-16,Kuantan,SKU0341,679,28,256,6,81.48
2025-09-09,Shah Alam,SKU0918,255,86,242,2,30.6
2024-10-20,Kuching,SKU0861,285,87,432,9,34.2
2025-02-20,Johor,SKU0249,432,64,199,5,51.84
2024-05-19,Penang,SKU0420,567,71,530,3,68.04
2024-01-29,Melaka,SKU0889,63,79,350,9,7.56
2024-11-19,Kuantan,SKU0259,530,23,175,6,63.6
2025-04-05,Kuching,SKU0036,134,36,259,3,16.08
2025-11-22,Penang,SKU0055,218,76,509,7,26.16
2025-10-12,Penang,SKU0070,549,72,317,4,65.88
2024-07-11,Johor,SKU0468,360,73,226,2,43.2
2025-07-10,Shah Alam,SKU0641,78,46,397,8,9.36
2025-05-14,Shah Alam,SKU0868,190,91,393,6,22.8
2024-12-21,Ipoh,SKU0080,326,58,420,6,39.12
2025-03-19,Ipoh,SKU0386,237,65,527,4,28.44
2024-06-18,Penang,SKU0082,535,23,296,2,64.2
2025-12-22,Melaka,SKU0078,175,86,407,9,21.0
2024-10-06,Melaka,SKU0043,323,98,499,9,38.76
2024-06-28,Penang,SKU0539,779,59,513,8,93.48
2024-12-02,Penang,SKU0294,459,24,146,3,55.08
2025-11-21,Penang,SKU0082,685,48,463,8,82.2
2024-06-20,Kuantan,SKU0569,471,31,512,2,56.52
2025-03-18,Melaka,SKU0940,17,46,413,6,2.04
2025-05-07,Melaka,SKU0301,129,76,245,6,15.48
2024-07-09,KK,SKU0968,554,63,236,8,66.48
2024-01-30,Kuantan,SKU0474,756,68,244,0,90.72
2025-07-28,Kuantan,SKU0518,494,77,314,7,59.28
2025-02-20,Penang,SKU0994,81,20,460,8,9.72
2025-10-15,Ipoh,SKU0234,227,54,540,10,27.24
2024-09-05,Ipoh,SKU0722,377,81,398,2,45.24
2025-04-08,KK,SKU0198,665,36,465,0,79.8
2024-08-06,Ipoh,SKU0058,260,62,433,5,31.2
2024-08-11,Shah Alam,SKU0723,598,80,244,7,71.76
2024-06-23,Ipoh,SKU0226,763,36,365,0,91.56
2024-09-17,Shah Alam,SKU0320,726,40,530,2,87.12
2024-10-24,Melaka,SKU0340,350,63,429,9,42.0
2025-08-15,KK,SKU0744,717,48,382,10,86.04
2024-04-16,Melaka,SKU0040,300,33,377,8,36.0
2025-08-20,Melaka,SKU0551,70,66,492,4,8.4
2024-08-26,Melaka,SKU0410,660,78,353,6,79.2
2024-10-12,Kuching,SKU0624,10,58,540,10,1.2
2024-07-31,Penang,SKU0442,511,49,513,2,61.32
2024-10-17,Ipoh,SKU0639,72,40,320,8,8.64
2024-01-30,Shah Alam,SKU0477,706,76,513,6,84.72
2025-11-24,Kuching,SKU0913,165,50,310,9,19.8
2024-06-12,Melaka,SKU0861,607,55,295,0,72.84
2025-10-13,Ipoh,SKU0500,422,23,228,0,50.64
2024-08-18,Kuantan,SKU0088,131,26,420,8,15.72
2024-09-04,KK,SKU0030,710,35,181,6,85.2
2024-09-10,Ipoh,SKU0148,557,48,365,8,66.84
2025-07-15,Johor,SKU0640,54,61,180,8,6.48
2025-01-09,Kuantan,SKU0690,17,34,239,7,2.04
2025-02-17,KK,SKU0287,202,61,171,2,24.24
2025-05-17,Penang,SKU0652,671,77,438,7,80.52
2025-01-09,Melaka,SKU0073,326,68,505,9,39.12
2025-11-14,Kuching,SKU0377,473,94,374,7,56.76
2025-09-18,Ipoh,SKU0349,581,63,351,0,69.72
2025-10-26,Kuantan,SKU0913,350,61,513,10,42.0
2025-12-28,Johor,SKU0397,137,92,418,1,16.44
2024-10-20,Johor,SKU0308,526,66,452,3,63.12
2025-12-07,Ipoh,SKU0640,353,40,207,10,42.36
2024-03-04,KK,SKU0919,375,38,480,8,45.0
2024-03-17,Melaka,SKU0661,512,40,472,5,61.44
2025-10-06,Penang,SKU0099,68,98,245,4,8.16
2024-10-29,Kuching,SKU0853,383,82,345,2,45.96
2025-11-11,Penang,SKU0062,209,25,367,10,25.08
2024-09-25,KK,SKU0395,783,99,302,0,93.96
2024-05-24,Kuching,SKU0526,748,90,219,3,89.76
2025-11-30,Kuantan,SKU0843,746,66,254,1,89.52
2024-10-19,Shah Alam,SKU0805,172,56,533,2,20.64
2024-08-27,Kuching,SKU0597,205,75,504,0,24.6
2024-06-29,Johor,SKU0590,256,31,413,0,30.72
2024-12-28,KK,SKU0371,735,41,433,5,88.2
2025-12-25,Shah Alam,SKU0597,581,27,271,7,69.72
2024-05-19,Kuantan,SKU0623,258,31,209,5,30.96
2024-03-29,Johor,SKU0310,416,21,521,1,49.92
2024-09-25,Ipoh,SKU0209,309,49,391,1,37.08
2025-12-03,Melaka,SKU0207,219,96,550,2,26.28
2025-07-13,Melaka,SKU0914,472,74,218,2,56.64
2024-05-11,Johor,SKU0506,244,57,550,1,29.28
2025-09-26,Johor,SKU0155,26,41,497,3,3.12
2024-02-10,Johor,SKU0515,85,48,296,9,10.2
2024-02-05,Penang,SKU0880,312,91,507,8,37.44
2025-07-23,Johor,SKU0974,616,26,422,6,73.92
2025-01-04,Penang,SKU0694,422,58,254,1,50.64
2025-11-23,Shah Alam,SKU0845,586,33,395,2,70.32
2024-07-15,Ipoh,SKU0072,686,47,347,8,82.32
2024-04-06,KK,SKU0745,712,46,223,3,85.44
2025-02-12,KK,SKU0779,441,100,227,4,52.92
2025-05-10,Johor,SKU0998,728,28,133,10,87.36
2025-07-30,Johor,SKU0223,707,90,506,1,84.84
2024-10-24,Shah Alam,SKU0910,518,81,345,0,62.16
2024-06-11,Shah Alam,SKU0115,244,46,536,3,29.28
2025-01-11,Melaka,SKU0279,269,95,209,7,32.28
2025-05-01,Melaka,SKU0079,262,86,362,0,31.44
2025-04-09,Ipoh,SKU0847,732,83,567,2,87.84
2024-06-04,Kuantan,SKU0367,724,78,216,6,86.88
2024-04-30,Melaka,SKU0775,764,46,159,3,91.68
2024-03-19,Johor,SKU0679,509,84,517,10,61.08
2024-11-19,KK,SKU0763,787,27,142,3,94.44
2025-01-23,Kuantan,SKU0778,587,98,228,6,70.44
2024-01-14,Ipoh,SKU0409,472,22,426,9,56.64
2025-02-10,Melaka,SKU0288,412,96,547,9,49.44
2024-09-10,Kuantan,SKU0252,732,37,490,7,87.84
2024-04-20,Ipoh,SKU0061,29,83,450,0,3.48
2025-05-22,Johor,SKU0801,27,94,334,10,3.24
2024-07-21,Kuantan,SKU0050,572,73,266,3,68.64
2025-02-19,Ipoh,SKU0306,220,23,396,7,26.4
2025-12-11,Kuantan,SKU0301,292,89,508,10,35.04
2024-12-09,Shah Alam,SKU0176,249,79,474,7,29.88
2024-11-28,Penang,SKU0191,145,87,538,5,17.4
2024-12-30,Ipoh,SKU0564,345,55,212,3,41.4
2025-08-12,Melaka,SKU0636,787,34,534,0,94.44
2025-06-15,Penang,SKU0987,219,59,557,3,26.28
2025-07-28,Kuantan,SKU0439,507,89,469,7,60.84
2025-10-12,Kuantan,SKU0201,405,92,266,3,48.6
2024-09-21,Kuantan,SKU0545,17,24,334,4,2.04
2024-11-14,Melaka,SKU0450,372,86,401,4,44.64
2025-12-29,Kuching,SKU0530,441,81,231,6,52.92
2024-05-13,Shah Alam,SKU0237,502,31,335,3,60.24
2024-12-19,Penang,SKU0109,468,62,456,7,56.16
2024-05-04,Kuching,SKU0493,409,24,307,8,49.08
2024-04-15,Johor,SKU0310,4,85,568,4,0.48
2025-03-25,Penang,SKU0260,81,67,445,1,9.72
2025-12-20,Melaka,SKU0724,319,47,182,1,38.28
2024-05-01,Johor,SKU0425,551,68,325,6,66.12
2025-01-19,Johor,SKU0940,31,45,190,8,3.72
2024-01-23,Ipoh,SKU0623,170,71,345,5,20.4
2025-01-23,Ipoh,SKU0727,645,54,286,2,77.4
2024-09-09,Melaka,SKU0760,407,84,443,4,48.84
2025-05-26,KK,SKU0948,797,49,194,4,95.64
2024-10-24,Kuching,SKU0827,27,45,468,10,3.24
2025-08-03,Ipoh,SKU0323,287,63,508,6,34.44
2024-01-10,Kuantan,SKU0807,434,23,126,1,52.08
2025-10-20,Penang,SKU0095,615,72,249,7,73.8
2025-06-19,Melaka,SKU0795,153,48,448,7,18.36
2025-12-08,Johor,SKU0929,273,36,469,7,32.76
2025-06-27,Kuantan,SKU0762,212,69,442,5,25.44
2024-11-28,KK,SKU0674,56,94,204,9,6.72
2025-09-11,Johor,SKU0199,264,23,331,10,31.68
2025-07-10,Johor,SKU0941,369,24,159,3,44.28
2024-01-20,Kuantan,SKU0422,709,53,293,8,85.08
2024-10-05,Kuantan,SKU0644,257,91,572,7,30.84
2024-01-16,Melaka,SKU0833,474,24,212,7,56.88
2025-12-30,Ipoh,SKU0951,584,62,525,1,70.08
2024-12-29,Kuching,SKU0313,185,96,341,9,22.2
2025-08-12,Ipoh,SKU0767,396,74,324,2,47.52
2025-12-13,Ipoh,SKU0856,86,80,402,2,10.32
2025-05-27,Shah Alam,SKU0487,351,41,147,1,42.12
2025-10-25,KK,SKU0425,760,28,232,4,91.2
2025-11-09,Kuching,SKU0314,472,94,550,5,56.64
2024-11-16,Johor,SKU0600,188,49,358,3,22.56
2025-03-08,Kuching,SKU0565,233,40,514,8,27.96
2025-12-04,Shah Alam,SKU0621,498,31,158,1,59.76
2025-07-23,Johor,SKU0456,13,79,243,10,1.56
2025-10-13,Ipoh,SKU0730,637,56,385,6,76.44
2024-02-11,Kuching,SKU0975,76,50,548,9,9.12
2024-04-02,Kuching,SKU0309,572,56,244,10,68.64
2024-11-16,Ipoh,SKU0723,652,51,547,2,78.24
2025-10-17,Kuantan,SKU0807,554,45,392,2,66.48
2025-12-31,Ipoh,SKU0691,547,80,387,10,65.64
2024-05-07,Kuantan,SKU0504,587,91,215,2,70.44
2024-10-07,KK,SKU0425,333,68,532,7,39.96
2025-06-14,Penang,SKU0099,84,63,536,1,10.08
2024-02-08,Kuching,SKU0856,537,79,216,0,64.44
2024-05-03,Johor,SKU0500,745,93,406,1,89.4
2024-09-20,Kuching,SKU0078,307,71,366,10,36.84
2025-05-31,Kuantan,SKU0084,105,94,224,9,12.6
2024-06-25,Kuching,SKU0469,371,58,408,3,44.52
2025-07-13,Ipoh,SKU0983,749,86,549,2,89.88
2024-10-26,KK,SKU0247,508,81,415,0,60.96
2025-07-27,Johor,SKU0058,480,91,514,2,57.6
2024-12-08,Johor,SKU0349,248,42,222,1,29.76
2024-02-01,Penang,SKU0769,665,91,577,2,79.8
2025-08-22,Shah Alam,SKU0416,494,93,507,6,59.28
2024-01-20,Penang,SKU0682,415,72,449,6,49.8
2025-07-16,Kuantan,SKU0370,736,46,438,10,88.32
2025-02-23,Kuching,SKU0370,470,28,334,10,56.4
2024-01-02,Shah Alam,SKU0543,136,33,229,10,16.32
2025-08-30,Shah Alam,SKU0763,483,21,349,0,57.96
2025-06-16,Shah Alam,SKU0831,251,82,452,10,30.12
2025-12-31,Melaka,SKU0525,769,73,557,9,92.28
2025-05-25,Shah Alam,SKU0231,168,24,416,8,20.16
2024-10-04,Penang,SKU0241,279,84,528,6,33.48
2025-07-07,KK,SKU0504,739,58,367,10,88.68
2024-12-21,Shah Alam,SKU0181,630,72,415,4,75.6
2025-02-08,Ipoh,SKU0690,275,63,389,2,33.0
2025-01-04,Kuching,SKU0438,482,70,215,9,57.84
2024-04-15,KK,SKU0523,164,84,484,4,19.68
2024-12-24,Shah Alam,SKU0511,488,93,213,3,58.56
2024-06-01,Shah Alam,SKU0315,341,36,231,6,40.92
2025-09-18,Kuantan,SKU0999,183,70,199,3,21.96
2025-11-10,Kuching,SKU0129,761,69,345,2,91.32
2024-08-16,Kuantan,SKU0976,380,76,181,9,45.6
2025-04-17,Kuching,SKU0933,732,24,521,0,87.84
2024-12-09,Johor,SKU0751,390,49,370,8,46.8
2024-10-05,KK,SKU0352,150,39,343,7,18.0
2024-12-16,Kuantan,SKU0377,125,36,382,10,15.0
2024-03-04,Ipoh,SKU0589,607,23,230,6,72.84
2025-09-06,Kuantan,SKU0741,785,72,271,2,94.2
2024-08-10,Kuching,SKU0505,444,49,215,2,53.28
2024-06-12,Kuantan,SKU0546,363,71,409,2,43.56
2025-11-21,Penang,SKU0917,224,83,278,5,26.88
2024-04-14,Shah Alam,SKU0769,593,46,265,3,71.16
2024-01-08,Kuching,SKU0735,482,26,198,10,57.84
2024-07-28,KK,SKU0213,257,24,129,4,30.84
2024-07-20,Johor,SKU0203,195,49,472,10,23.4
2025-06-30,Kuching,SKU0551,526,46,333,6,63.12
2024-05-10,Ipoh,SKU0650,784,30,460,7,94.08
2024-01-13,Kuching,SKU0913,560,100,437,3,67.2
2025-06-20,Ipoh,SKU0451,103,95,580,10,12.36
2025-03-07,Melaka,SKU0694,116,81,457,0,13.92
2025-01-30,Kuching,SKU0916,668,100,389,5,80.16
2024-04-08,Ipoh,SKU0315,309,38,388,10,37.08
2025-04-19,Penang,SKU0714,552,48,370,4,66.24
2025-12-31,Penang,SKU0031,330,46,468,7,39.6
2025-03-14,Ipoh,SKU0203,663,97,512,3,79.56
2025-06-22,Kuantan,SKU0270,743,36,461,9,89.16
2025-04-12,KK,SKU0039,226,97,543,10,27.12
2024-03-23,Ipoh,SKU0531,222,47,158,3,26.64
2025-06-06,Ipoh,SKU0169,96,96,583,9,11.52
2024-12-19,Ipoh,SKU0845,690,73,572,1,82.8
2024-05-10,Ipoh,SKU0698,701,23,128,6,84.12
2025-02-18,Shah Alam,SKU0447,444,87,393,10,53.28
2025-05-21,Melaka,SKU0469,228,58,399,1,27.36
2025-08-13,Melaka,SKU0892,304,92,318,2,36.48
2025-09-22,Johor,SKU0573,597,65,539,0,71.64
2024-07-08,Kuching,SKU0237,540,62,237,7,64.8
2024-04-15,Ipoh,SKU0391,172,39,319,9,20.64
2025-11-24,KK,SKU0778,410,50,301,3,49.2
2024-08-21,Kuching,SKU0587,692,73,487,5,83.04
2024-01-08,Kuantan,SKU0939,610,56,440,9,73.2
2025-02-28,Ipoh,SKU0357,328,56,378,10,39.36
2024-03-17,KK,SKU0669,376,45,174,8,45.12
2024-02-24,Penang,SKU0503,222,24,502,1,26.64
2025-04-23,Kuantan,SKU0017,678,38,332,10,81.36
2024-12-25,Melaka,SKU0386,226,41,477,7,27.12
2024-06-23,Kuantan,SKU0210,737,43,288,8,88.44
2024-08-06,Johor,SKU0463,274,92,410,10,32.88
2025-08-17,Johor,SKU0401,5,32,149,9,0.6
2025-06-15,Melaka,SKU0011,309,90,392,0,37.08
2024-06-06,Melaka,SKU0766,452,46,304,4,54.24
2025-07-25,Kuantan,SKU0947,773,77,517,7,92.76
2025-01-06,Kuching,SKU0527,365,98,244,7,43.8
2025-11-17,Shah Alam,SKU0442,59,98,504,3,7.08
2024-10-26,Ipoh,SKU0508,99,73,499,8,11.88
2024-12-24,KK,SKU0111,14,56,282,4,1.68
2024-11-03,Kuching,SKU0429,445,93,445,3,53.4
2025-03-27,Shah Alam,SKU0706,239,89,570,5,28.68
2024-01-31,Ipoh,SKU0134,513,93,392,6,61.56
2024-07-14,KK,SKU0354,89,90,467,4,10.68
2024-04-02,Kuantan,SKU0758,460,76,403,4,55.2
2024-02-14,Melaka,SKU0252,270,65,425,5,32.4
2024-02-11,Melaka,SKU0634,219,84,264,5,26.28
2024-02-16,Melaka,SKU0060,153,50,293,6,18.36
2024-09-28,Kuantan,SKU0822,622,41,293,3,74.64
2025-02-19,Ipoh,SKU0367,257,87,277,1,30.84
2025-02-02,Shah Alam,SKU0192,104,65,285,8,12.48
2025-06-17,Shah Alam,SKU0463,65,20,227,5,7.8
2025-09-28,Kuching,SKU0889,317,73,368,6,38.04
2024-03-01,Kuantan,SKU0001,306,95,439,6,36.72
2025-04-15,Melaka,SKU0266,451,55,531,9,54.12
2025-03-12,Johor,SKU0126,672,30,225,2,80.64
2024-08-31,Melaka,SKU0119,346,25,482,5,41.52
2025-12-28,Johor,SKU0360,564,72,498,9,67.68
2024-02-13,Kuching,SKU0925,654,25,187,5,78.48
2024-08-08,Kuantan,SKU0534,616,48,338,2,73.92
2025-11-08,Melaka,SKU0866,556,73,173,1,66.72
2024-11-17,Ipoh,SKU0835,228,85,568,0,27.36
2025-08-23,Ipoh,SKU0785,26,41,387,3,3.12
2024-04-18,Shah Alam,SKU0809,531,21,156,2,63.72
2025-04-21,Johor,SKU0877,301,65,442,1,36.12
2024-02-26,Melaka,SKU0934,383,91,573,10,45.96
2024-10-29,Johor,SKU0828,92,96,293,6,11.04
2024-02-07,Ipoh,SKU0641,741,67,339,1,88.92
2024-08-15,Melaka,SKU0590,97,95,467,7,11.64
2025-11-07,KK,SKU0084,513,75,214,7,61.56
2025-10-19,Kuching,SKU0008,549,21,433,2,65.88
2025-07-25,Ipoh,SKU0612,208,40,148,7,24.96
2025-09-06,Melaka,SKU0941,718,32,174,2,86.16
2024-07-31,Penang,SKU0986,605,48,186,3,72.6
2024-06-16,Penang,SKU0287,590,65,186,9,70.8
2024-02-12,Shah Alam,SKU0893,790,53,262,7,94.8
2025-04-27,KK,SKU0894,692,29,314,8,83.04
2024-06-07,KK,SKU0570,357,69,299,8,42.84
2024-04-18,Johor,SKU0008,397,71,524,2,47.64
2024-02-03,Kuantan,SKU0927,424,36,166,6,50.88
2025-03-15,Ipoh,SKU0607,379,29,380,10,45.48
2024-04-30,Melaka,SKU0096,172,34,158,10,20.64
2024-05-04,Penang,SKU0065,555,30,472,10,66.6
2025-09-15,Kuantan,SKU0799,235,98,298,0,28.2
2025-08-20,KK,SKU0187,332,65,462,2,39.84
2024-08-14,Johor,SKU0061,439,39,284,10,52.68
2025-07-22,Johor,SKU0350,614,75,185,9,73.68
2025-08-07,Melaka,SKU0721,396,33,413,0,47.52
2024-02-01,Ipoh,SKU0991,295,65,248,1,35.4
2024-08-10,Melaka,SKU0067,144,26,129,8,17.28
2024-04-15,Shah Alam,SKU0126,414,55,284,4,49.68
2025-07-08,Johor,SKU0766,416,25,479,9,49.92
2024-02-09,Kuantan,SKU0512,104,52,291,6,12.48
2024-10-14,Ipoh,SKU0578,333,53,168,6,39.96
2025-05-28,Shah Alam,SKU0012,604,62,373,2,72.48
2024-12-14,Melaka,SKU0709,467,53,374,9,56.04
2025-10-14,Ipoh,SKU0571,225,99,491,10,27.0
2024-05-25,Kuching,SKU0042,498,53,193,4,59.76
2025-11-04,Shah Alam,SKU0147,681,99,347,9,81.72
2025-03-17,Penang,SKU0368,465,76,337,3,55.8
2025-06-30,Kuching,SKU0691,779,100,432,6,93.48
2024-03-28,Ipoh,SKU0771,399,97,296,0,47.88
2025-05-22,Penang,SKU0099,400,56,424,10,48.0
2024-10-27,Melaka,SKU0411,126,80,445,5,15.12
2025-12-03,Melaka,SKU0597,14,37,203,9,1.68
2024-03-27,Johor,SKU0826,456,69,557,6,54.72
2025-02-12,Melaka,SKU0397,140,89,193,3,16.8
2024-05-10,Kuching,SKU0316,611,86,390,8,73.32
2025-05-09,Shah Alam,SKU0609,646,72,235,6,77.52
2025-05-24,KK,SKU0379,387,40,490,4,46.44
2025-01-07,KK,SKU0046,161,28,195,3,19.32
2024-11-26,Penang,SKU0089,734,38,278,2,88.08
2024-06-04,Ipoh,SKU0985,207,63,543,6,24.84
2025-06-17,Ipoh,SKU0852,34,20,501,8,4.08
2025-09-06,Melaka,SKU0858,634,59,191,7,76.08
2024-02-27,Ipoh,SKU0185,110,66,561,2,13.2
2024-08-21,Ipoh,SKU0009,640,66,267,1,76.8
2025-06-11,Kuching,SKU0193,736,35,325,6,88.32
2025-09-30,Kuantan,SKU0018,337,98,345,10,40.44
2024-05-09,Johor,SKU0153,248,39,142,9,29.76
2024-10-04,Kuching,SKU0088,150,94,575,3,18.0
2025-12-16,Johor,SKU0743,111,55,298,0,13.32
2025-06-08,Kuantan,SKU0827,551,82,317,3,66.12
2025-05-08,Penang,SKU0698,650,79,531,4,78.0
2024-04-08,Johor,SKU0047,774,39,357,8,92.88
2024-08-10,KK,SKU0151,233,31,449,9,27.96
2024-03-23,Johor,SKU0887,697,86,520,0,83.64
2025-01-27,Penang,SKU0984,43,92,351,2,5.16
2025-04-19,Melaka,SKU0997,418,64,275,10,50.16
2025-04-29,KK,SKU0341,370,84,328,5,44.4
2024-08-06,Kuching,SKU0888,130,73,430,8,15.6
2024-07-19,KK,SKU0974,545,38,458,2,65.4
2024-07-09,Penang,SKU0323,318,57,484,5,38.16
2024-03-10,KK,SKU0208,334,34,403,10,40.08
2025-07-20,Shah Alam,SKU0571,775,43,312,0,93.0
2025-01-09,Kuantan,SKU0256,257,63,446,8,30.84
2024-06-11,Shah Alam,SKU0192,523,80,314,7,62.76
2025-01-23,Melaka,SKU0407,484,75,537,0,58.08
2025-07-13,KK,SKU0546,131,89,342,5,15.72
