Sales_ID,Date,SKU,Warehouse,Quantity_Sold,Discount_Pct,Revenue
S015080,2025-07-01,SKU0698,KK,18,10,235.71
S015081,2024-03-01,SKU0880,Melaka,2,0,82.56
S015082,2024-06-10,SKU0068,Penang,1,15,266.47
S015083,2025-03-24,SKU0868,KK,3,5,516.93
S015084,2024-11-28,SKU0857,Melaka,14,10,6140.86
S015085,2024-09-15,SKU0936,KK,9,15,3131.37
S015086,2025-08-28,SKU0681,KK,20,0,4629.6
S015087,2025-01-15,SKU0025,Melaka,13,0,6484.27
S015088,2025-02-24,SKU0747,Kuching,14,0,2952.88
S015089,2024-04-22,SKU0977,Ipoh,2,0,155.42
S015090,2025-10-13,SKU0221,Shah Alam,14,0,5559.4
S015091,2025-05-01,SKU0303,Johor,20,0,5947.4
S015092,2024-11-30,SKU0375,Johor,10,0,2243.6
S015093,2025-09-06,SKU0818,KK,17,15,1993.38
S015094,2025-03-28,SKU0117,KK,10,10,739.8
S015095,2024-05-22,SKU0711,Melaka,16,10,3739.25
S015096,2024-09-01,SKU0080,KK,8,0,905.68
S015097,2024-05-02,SKU0085,Shah Alam,2,10,504.58
S015098,2025-01-21,SKU0944,Penang,16,0,1045.44
S015099,2024-12-20,SKU0274,Shah Alam,6,5,1423.75
S015100,2025-07-03,SKU0168,KK,10,10,2244.6
S015101,2025-06-07,SKU0035,Ipoh,5,0,1957.65
S015102,2025-09-07,SKU0542,Kuantan,5,5,983.77
S015103,2025-11-19,SKU0274,Melaka,14,0,3496.92
S015104,2024-06-30,SKU0320,Johor,3,0,446.37
S015105,2024-08-27,SKU0416,Melaka,12,0,1587.72
S015106,2024-12-08,SKU0207,KK,2,10,602.41
S015107,2024-04-14,SKU0514,Kuantan,11,0,4934.71
S015108,2024-02-06,SKU0532,Kuantan,17,5,3188.33
S015109,2024-08-12,SKU0045,Kuantan,11,15,2984.89
S015110,2025-12-29,SKU0237,Johor,18,15,4884.83
S015111,2024-04-04,SKU0766,Shah Alam,5,15,1750.32
S015112,2024-01-12,SKU0300,Kuantan,19,0,2563.1
S015113,2025-11-17,SKU0130,Shah Alam,9,10,400.79
S015114,2024-07-10,SKU0055,Ipoh,11,5,4487.44
S015115,2024-06-09,SKU0763,Shah Alam,14,0,4846.38
S015116,2024-07-15,SKU0635,Penang,16,0,3790.4
S015117,2024-10-04,SKU0822,Shah Alam,3,5,1344.63
S015118,2025-03-29,SKU0948,Ipoh,14,0,1845.2
S015119,2025-05-21,SKU0428,Kuantan,4,5,160.44
S015120,2025-04-14,SKU0926,Johor,5,0,860.0
S015121,2025-05-28,SKU0713,Kuching,11,0,1409.43
S015122,2025-12-11,SKU0118,Shah Alam,3,0,928.56
S015123,2024-05-30,SKU0144,Ipoh,8,0,3341.12
S015124,2024-06-05,SKU0801,KK,19,15,5401.37
S015125,2024-04-27,SKU0572,Johor,17,15,3601.95
S015126,2024-04-16,SKU0127,Penang,11,0,1442.65
S015127,2025-08-26,SKU0948,Johor,12,0,1581.6
S015128,2025-02-24,SKU0502,KK,4,0,1153.2
S015129,2025-04-02,SKU0581,Kuantan,11,0,2947.56
S015130,2025-04-20,SKU0358,Penang,20,0,7958.2
S015131,2024-08-11,SKU0378,Johor,16,15,323.82
S015132,2024-11-23,SKU0032,Ipoh,2,10,250.31
S015133,2025-12-10,SKU0759,Kuching,2,0,944.68
S015134,2025-05-28,SKU0626,Shah Alam,1,0,78.2
S015135,2025-02-26,SKU0611,KK,20,0,6916.0
S015136,2024-06-06,SKU0897,Melaka,7,5,1183.1
S015137,2025-10-17,SKU0102,Kuantan,16,0,2241.28
S015138,2025-03-09,SKU0078,Melaka,11,0,1723.7
S015139,2024-09-18,SKU0315,Johor,1,5,181.76
S015140,2025-03-02,SKU0693,KK,7,0,928.83
S015141,2025-11-18,SKU0634,KK,15,0,3903.45
S015142,2024-12-30,SKU0708,Johor,10,0,1314.2
S015143,2025-10-27,SKU0867,Johor,3,0,903.24
S015144,2025-12-18,SKU0924,Melaka,19,0,3522.22
S015145,2024-01-01,SKU0159,Kuching,9,0,866.79
S015146,2025-07-05,SKU0243,Johor,15,0,4629.75
S015147,2025-04-21,SKU0506,Penang,17,0,6305.98
S015148,2024-02-24,SKU0947,Kuching,15,15,3370.59
S015149,2025-10-26,SKU0288,Johor,16,0,658.24
S015150,2025-09-29,SKU0029,Kuantan,3,0,46.89
S015151,2025-07-22,SKU0573,Shah Alam,1,0,424.88
S015152,2024-01-01,SKU0724,Melaka,13,5,5718.91
S015153,2025-11-29,SKU0839,Shah Alam,12,5,2319.33
S015154,2024-04-21,SKU0539,Kuantan,17,0,3662.31
S015155,2024-02-23,SKU0661,Ipoh,13,0,3283.02
S015156,2025-06-24,SKU0637,Shah Alam,1,0,52.07
S015157,2024-04-09,SKU0153,Ipoh,9,0,964.62
S015158,2025-09-25,SKU0125,Johor,11,10,3588.16
S015159,2025-04-26,SKU0609,Melaka,9,5,1710.17
S015160,2025-02-23,SKU0812,Kuantan,11,0,1240.25
S015161,2024-12-21,SKU0505,Penang,18,10,5965.65
S015162,2025-01-31,SKU0343,KK,5,5,1983.27
S015163,2025-02-06,SKU0161,Ipoh,3,0,1104.6
S015164,2024-06-27,SKU0285,Kuching,8,5,171.99
S015165,2024-12-07,SKU0485,Shah Alam,7,0,1992.48
S015166,2024-08-28,SKU0269,Penang,4,0,840.24
S015167,2024-05-22,SKU0602,Kuantan,7,0,989.17
S015168,2025-01-05,SKU0838,Johor,7,0,3281.74
S015169,2025-07-20,SKU0579,KK,15,5,5015.29
S015170,2024-02-14,SKU0240,Kuantan,12,15,246.64
S015171,2024-11-25,SKU0323,Ipoh,17,0,2581.11
S015172,2025-10-27,SKU0202,Ipoh,11,0,3215.96
S015173,2025-03-25,SKU0912,Johor,17,5,5915.91
S015174,2024-10-28,SKU0886,KK,2,0,580.6
S015175,2025-08-01,SKU0583,Penang,18,0,8913.78
S015176,2025-01-17,SKU0187,Ipoh,12,15,1588.14
S015177,2025-07-31,SKU0962,Shah Alam,7,0,404.18
S015178,2025-10-29,SKU0557,Melaka,19,15,6189.16
S015179,2024-02-01,SKU0394,Johor,20,15,6946.54
S015180,2024-03-13,SKU0166,Melaka,11,10,1750.02
S015181,2025-10-14,SKU0011,Kuching,11,0,4580.51
S015182,2025-02-11,SKU0380,Ipoh,15,0,6248.7
S015183,2025-06-30,SKU0887,Melaka,11,15,1112.28
S015184,2025-06-04,SKU0465,KK,19,5,4603.47
S015185,2024-07-16,SKU0606,Kuching,12,10,2483.24
S015186,2025-09-21,SKU0601,KK,6,0,928.44
S015187,2024-09-25,SKU0845,Shah Alam,17,0,3479.9
S015188,2025-08-10,SKU0311,Kuantan,7,0,2480.24
S015189,2024-06-22,SKU0328,Shah Alam,2,0,416.34
S015190,2024-04-05,SKU0592,Melaka,14,0,4167.1
S015191,2025-04-05,SKU0988,Kuantan,8,5,196.31
S015192,2024-07-22,SKU0449,Ipoh,15,10,3541.59
S015193,2025-08-17,SKU0818,Kuantan,10,10,1241.55
S015194,2025-09-23,SKU0018,Shah Alam,16,0,5177.6
S015195,2025-09-02,SKU0846,Johor,1,0,459.41
S015196,2024-06-07,SKU0177,Shah Alam,9,0,3212.37
S015197,2025-08-27,SKU0278,Ipoh,18,15,1576.05
S015198,2024-09-09,SKU0908,Johor,15,10,2160.0
S015199,2025-08-09,SKU0404,Penang,19,5,878.49
S015200,2025-05-25,SKU0173,Ipoh,8,0,1282.0
S015201,2025-06-03,SKU0157,Penang,14,0,5781.16
S015202,2025-06-16,SKU0746,Shah Alam,5,15,1626.22
S015203,2024-06-13,SKU0437,Shah Alam,10,15,2644.09
S015204,2025-03-20,SKU0319,Penang,7,0,2659.44
S015205,2025-09-16,SKU0144,Kuching,4,0,1670.56
S015206,2025-07-16,SKU0039,Kuantan,14,10,5971.9
S015207,2024-01-25,SKU0355,KK,5,0,1675.85
S015208,2025-05-09,SKU0559,Penang,13,10,1206.39
S015209,2024-06-20,SKU0877,Johor,2,0,530.22
S015210,2025-01-04,SKU0288,Ipoh,8,15,279.75
S015211,2025-09-20,SKU0896,Penang,11,0,401.39
S015212,2025-10-08,SKU0131,Melaka,3,15,216.42
S015213,2025-02-19,SKU0913,Kuantan,16,0,4783.2
S015214,2024-02-28,SKU0972,Kuantan,5,0,1295.4
S015215,2025-05-11,SKU0175,Penang,11,0,2719.86
S015216,2025-06-23,SKU0935,Shah Alam,16,0,3591.68
S015217,2024-09-19,SKU0784,Melaka,19,10,4380.51
S015218,2025-08-24,SKU0666,KK,20,15,4940.71
S015219,2025-09-22,SKU0947,Penang,20,0,5287.2
S015220,2024-02-14,SKU0854,Penang,17,15,6664.48
S015221,2025-02-13,SKU0337,Penang,14,0,5347.72
S015222,2024-06-09,SKU0234,Melaka,15,5,4679.98
S015223,2025-06-20,SKU0853,Johor,11,0,4847.59
S015224,2025-12-20,SKU0962,Penang,16,0,923.84
S015225,2024-09-23,SKU0954,Johor,9,15,1741.52
S015226,2025-01-26,SKU0412,Kuantan,12,10,1356.91
S015227,2025-05-16,SKU0751,Kuantan,10,0,4865.5
S015228,2024-06-23,SKU0185,Kuching,13,15,751.84
S015229,2024-11-08,SKU0618,Kuching,20,0,8191.6
S015230,2024-11-10,SKU0197,Kuantan,2,0,827.76
S015231,2024-08-15,SKU0568,Melaka,16,5,2608.78
S015232,2025-03-07,SKU0849,Kuching,10,5,565.15
S015233,2024-01-14,SKU0998,Ipoh,8,10,2665.37
S015234,2025-10-03,SKU0504,Kuching,10,15,2034.31
S015235,2024-07-01,SKU0354,Kuantan,19,15,6900.41
S015236,2025-03-22,SKU0700,Kuching,7,0,1383.9
S015237,2024-02-08,SKU0755,Kuantan,3,10,126.01
S015238,2024-01-05,SKU0468,Ipoh,1,0,166.08
S015239,2025-11-17,SKU0974,Shah Alam,1,0,304.27
S015240,2024-06-29,SKU0402,Ipoh,3,0,1436.01
S015241,2025-04-14,SKU0097,Johor,13,10,4676.72
S015242,2024-10-15,SKU0444,KK,17,5,6550.44
S015243,2024-03-19,SKU0137,KK,2,10,402.41
S015244,2024-06-20,SKU0968,Kuantan,5,0,1905.0
S015245,2025-01-22,SKU0095,KK,12,15,642.29
S015246,2024-05-21,SKU0311,Johor,5,0,1771.6
S015247,2024-04-16,SKU0136,Kuching,17,0,6289.49
S015248,2025-08-03,SKU0304,Kuching,11,5,1915.07
S015249,2024-07-05,SKU0147,Penang,12,10,1163.05
S015250,2025-09-14,SKU0682,KK,13,0,1902.29
S015251,2025-11-19,SKU0876,KK,3,0,704.73
S015252,2024-04-28,SKU0084,KK,10,0,3221.9
S015253,2025-10-28,SKU0652,Johor,4,10,843.66
S015254,2024-03-04,SKU0838,Kuching,12,0,5625.84
S015255,2025-06-09,SKU0076,Kuching,18,0,7533.72
S015256,2024-05-25,SKU0467,Johor,18,5,5250.9
S015257,2025-01-01,SKU0522,Kuantan,1,0,90.62
S015258,2024-06-28,SKU0052,Ipoh,14,10,2220.88
S015259,2024-08-03,SKU0492,Melaka,11,0,4988.94
S015260,2025-08-04,SKU0351,Melaka,18,10,2407.64
S015261,2024-06-04,SKU0676,Johor,14,15,3458.62
S015262,2024-05-07,SKU0609,Kuching,1,0,200.02
S015263,2025-04-26,SKU0165,Melaka,16,0,1585.6
S015264,2024-01-04,SKU0238,Penang,16,5,3384.28
S015265,2025-12-09,SKU0293,Penang,19,0,3188.77
S015266,2025-10-01,SKU0553,Shah Alam,5,10,2178.99
S015267,2025-05-15,SKU0889,Kuching,18,0,1777.68
S015268,2024-10-19,SKU0286,Johor,7,0,886.13
S015269,2025-06-09,SKU0369,KK,13,0,6163.17
S015270,2025-01-13,SKU0181,Ipoh,11,5,1048.55
S015271,2024-09-15,SKU0942,Johor,1,0,391.79
S015272,2024-12-17,SKU0661,Penang,2,0,505.08
S015273,2025-04-14,SKU0887,Kuching,10,0,1189.6
S015274,2024-06-20,SKU0571,Ipoh,4,10,1438.34
S015275,2024-12-08,SKU0667,Kuantan,12,0,2277.12
S015276,2025-12-08,SKU0721,KK,9,15,372.71
S015277,2025-05-09,SKU0183,KK,19,0,5562.06
S015278,2025-01-04,SKU0979,Kuching,19,10,6156.85
S015279,2025-01-11,SKU0141,Kuching,2,0,152.98
S015280,2025-04-22,SKU0627,Penang,12,0,1026.36
S015281,2025-01-01,SKU0254,Shah Alam,6,0,1095.84
S015282,2024-12-13,SKU0670,Kuantan,19,5,465.51
S015283,2024-06-18,SKU0157,Kuching,10,15,3509.99
S015284,2024-05-25,SKU0814,Shah Alam,19,0,7010.43
S015285,2025-03-06,SKU0653,Penang,20,15,2647.75
S015286,2025-10-08,SKU0334,Kuantan,15,5,938.65
S015287,2024-03-22,SKU0341,Kuantan,6,0,2401.2
S015288,2025-01-10,SKU0671,Melaka,3,15,134.18
S015289,2024-09-14,SKU0386,Melaka,14,5,1709.72
S015290,2025-03-05,SKU0634,Melaka,3,10,702.62
S015291,2024-05-16,SKU0202,Melaka,16,0,4677.76
S015292,2024-11-09,SKU0158,Penang,12,10,3471.55
S015293,2024-07-13,SKU0678,Kuching,1,0,72.18
S015294,2024-05-20,SKU0131,Penang,10,0,848.7
S015295,2024-04-10,SKU0721,KK,19,10,833.11
S015296,2024-01-27,SKU0129,Johor,10,0,1249.0
S015297,2025-05-25,SKU0927,Penang,9,15,3475.93
S015298,2024-06-29,SKU0661,Kuching,5,0,1262.7
S015299,2025-10-07,SKU0890,Shah Alam,19,0,2598.06
S015300,2025-12-29,SKU0319,Johor,11,10,3761.21
S015301,2024-03-02,SKU0549,Kuching,4,0,1355.84
S015302,2025-11-03,SKU0672,Johor,19,5,6704.31
S015303,2025-10-31,SKU0252,Johor,9,5,119.44
S015304,2024-05-26,SKU0557,Kuching,11,5,4004.75
S015305,2024-08-12,SKU0536,Ipoh,15,0,3553.05
S015306,2024-06-21,SKU0473,Shah Alam,20,0,9677.2
S015307,2024-04-29,SKU0094,Ipoh,14,0,5701.78
S015308,2025-12-25,SKU0601,Shah Alam,19,0,2940.06
S015309,2025-01-01,SKU0986,Kuantan,2,5,168.83
S015310,2025-02-08,SKU0701,KK,18,0,7950.24
S015311,2025-07-13,SKU0678,KK,12,0,866.16
S015312,2025-09-24,SKU0490,Kuching,16,10,3944.16
S015313,2024-03-03,SKU0363,KK,4,0,1584.72
S015314,2024-04-09,SKU0777,Melaka,10,5,1375.03
S015315,2025-10-25,SKU0791,Shah Alam,9,5,4239.6
S015316,2024-10-19,SKU0197,Penang,10,0,4138.8
S015317,2025-08-10,SKU0735,Kuantan,10,5,152.19
S015318,2025-02-28,SKU0689,Johor,20,0,8399.6
S015319,2025-05-14,SKU0591,Ipoh,13,5,322.58
S015320,2025-12-12,SKU0879,Kuching,12,10,3331.04
S015321,2024-07-27,SKU0601,Kuantan,11,10,1531.93
S015322,2025-09-19,SKU0706,Johor,19,0,1125.37
S015323,2024-04-07,SKU0274,KK,8,0,1998.24
S015324,2025-04-28,SKU0345,Shah Alam,7,0,3342.99
S015325,2025-03-24,SKU0170,Penang,6,5,675.91
S015326,2024-11-03,SKU0289,KK,9,0,570.96
S015327,2024-09-13,SKU0017,KK,14,5,1197.93
S015328,2025-09-17,SKU0945,Ipoh,4,5,525.12
S015329,2025-07-18,SKU0895,Melaka,14,15,3037.24
S015330,2025-04-17,SKU0056,Ipoh,4,5,1044.58
S015331,2024-09-21,SKU0002,Penang,16,5,5668.54
S015332,2025-03-18,SKU0891,KK,4,0,1322.68
S015333,2025-01-15,SKU0251,Penang,20,10,6347.7
S015334,2025-07-04,SKU0775,Penang,14,0,5109.58
S015335,2024-02-22,SKU0210,KK,1,15,200.91
S015336,2024-05-08,SKU0309,Penang,13,15,5387.21
S015337,2025-12-07,SKU0389,Melaka,9,0,388.44
S015338,2024-09-21,SKU0111,Penang,10,0,3418.9
S015339,2025-02-26,SKU0120,Ipoh,9,5,2156.65
S015340,2025-07-15,SKU0809,Penang,4,10,1688.33
S015341,2024-06-20,SKU0737,Penang,5,15,1945.78
S015342,2025-10-17,SKU0435,KK,3,0,1422.81
S015343,2024-01-28,SKU0433,Kuching,19,5,7859.33
S015344,2024-12-31,SKU0731,Penang,19,15,4724.84
S015345,2024-09-24,SKU0966,Johor,5,0,530.0
S015346,2025-11-16,SKU0476,Kuching,1,10,147.34
S015347,2024-09-21,SKU0793,Kuantan,1,10,317.94
S015348,2025-12-18,SKU0767,KK,5,0,2143.75
S015349,2025-11-26,SKU0984,Kuantan,11,0,2927.54
S015350,2024-07-19,SKU0074,Johor,20,0,5157.6
S015351,2024-02-09,SKU0636,Melaka,6,0,1479.36
S015352,2025-11-29,SKU0576,Melaka,10,0,3224.9
S015353,2025-11-25,SKU0348,KK,17,0,7659.69
S015354,2025-04-08,SKU0122,Shah Alam,19,5,7292.38
S015355,2024-09-23,SKU0375,Kuantan,7,0,1570.52
S015356,2024-09-29,SKU0947,Johor,1,0,264.36
S015357,2025-10-11,SKU0771,Ipoh,4,10,1654.34
S015358,2025-06-24,SKU0448,Shah Alam,20,0,3584.6
S015359,2025-02-28,SKU0409,KK,11,0,4376.02
S015360,2025-01-25,SKU0279,Shah Alam,19,5,2056.44
S015361,2025-01-20,SKU0212,Melaka,10,0,352.9
S015362,2024-02-05,SKU0723,Johor,15,0,5515.2
S015363,2025-02-20,SKU0484,Shah Alam,1,5,330.81
S015364,2025-03-28,SKU0722,Penang,4,15,684.96
S015365,2024-06-20,SKU0285,Ipoh,3,0,67.89
S015366,2025-03-24,SKU0423,Johor,7,0,1929.62
S015367,2025-07-05,SKU0238,Penang,9,5,1903.66
S015368,2024-02-28,SKU0822,Johor,11,10,4670.82
S015369,2025-03-03,SKU0612,Melaka,10,0,1415.2
S015370,2024-02-13,SKU0463,Ipoh,16,0,3248.16
S015371,2025-06-14,SKU0645,Shah Alam,19,0,4213.25
S015372,2025-01-30,SKU0136,Johor,2,5,702.94
S015373,2024-03-27,SKU0322,KK,13,0,1432.21
S015374,2024-09-19,SKU0853,Melaka,13,0,5728.97
S015375,2024-10-31,SKU0214,Kuantan,1,0,318.71
S015376,2024-01-25,SKU0572,Johor,9,5,2131.26
S015377,2025-06-16,SKU0109,Shah Alam,11,0,2311.21
S015378,2025-07-21,SKU0654,Johor,18,15,1036.58
S015379,2025-04-04,SKU0801,Shah Alam,11,0,3678.95
S015380,2024-11-08,SKU0062,Penang,7,0,816.69
S015381,2025-03-19,SKU0540,Ipoh,1,0,59.44
S015382,2024-09-30,SKU0719,Shah Alam,18,5,6142.15
S015383,2024-03-04,SKU0973,Ipoh,20,0,7358.8
S015384,2024-05-31,SKU0176,Kuching,6,15,791.32
S015385,2025-06-14,SKU0405,Melaka,6,10,325.46
S015386,2024-06-29,SKU0731,Melaka,5,0,1462.8
S015387,2024-11-14,SKU0486,Shah Alam,12,0,4098.48
S015388,2024-02-04,SKU0853,Johor,17,5,7117.14
S015389,2024-06-18,SKU0256,KK,16,0,5079.2
S015390,2025-06-23,SKU0054,KK,3,0,710.07
S015391,2025-03-27,SKU0112,Johor,19,0,3970.62
S015392,2025-12-01,SKU0595,Johor,14,10,3217.91
S015393,2025-07-27,SKU0966,Kuching,9,0,954.0
S015394,2024-10-23,SKU0925,Ipoh,8,5,2117.28
S015395,2025-12-28,SKU0329,Kuantan,1,5,19.21
S015396,2025-11-24,SKU0758,Johor,6,10,917.24
S015397,2024-03-21,SKU0517,KK,15,0,5645.85
S015398,2025-04-17,SKU0220,Kuching,4,0,791.84
S015399,2025-06-03,SKU0237,Johor,19,15,5156.21
S015400,2024-02-19,SKU0826,Kuching,2,15,716.6
S015401,2025-09-30,SKU0064,KK,9,0,2192.67
S015402,2024-03-09,SKU0221,Johor,4,0,1588.4
S015403,2024-11-15,SKU0274,Penang,18,10,4046.44
S015404,2024-02-17,SKU0265,Johor,13,10,2724.34
S015405,2025-10-01,SKU0205,Kuantan,2,0,420.18
S015406,2025-11-13,SKU0218,Kuantan,11,15,1430.64
S015407,2024-02-17,SKU0310,KK,3,0,1249.32
S015408,2024-07-17,SKU0259,Penang,4,0,433.56
S015409,2025-11-29,SKU0533,Melaka,9,0,4341.87
S015410,2024-01-04,SKU0258,Ipoh,5,0,2278.6
S015411,2025-09-10,SKU0129,Penang,20,5,2373.1
S015412,2024-05-20,SKU0027,KK,13,10,4018.25
S015413,2025-07-22,SKU0330,Johor,8,0,2503.04
S015414,2024-01-12,SKU0215,Kuching,10,15,2379.24
S015415,2025-01-09,SKU0523,Ipoh,11,0,3974.19
S015416,2024-06-13,SKU0860,Ipoh,1,15,223.63
S015417,2025-04-28,SKU0752,Melaka,15,0,472.65
S015418,2024-10-11,SKU0752,Melaka,1,0,31.51
S015419,2024-10-25,SKU0150,Ipoh,3,0,922.65
S015420,2025-08-23,SKU0385,Johor,19,5,8186.04
S015421,2024-03-22,SKU0344,Kuching,19,15,6929.8
S015422,2025-08-28,SKU0688,Penang,1,0,383.5
S015423,2025-10-16,SKU0967,KK,18,5,7079.91
S015424,2024-02-11,SKU0700,Shah Alam,19,0,3756.3
S015425,2024-10-07,SKU0389,Ipoh,6,0,258.96
S015426,2024-03-07,SKU0139,Penang,12,0,2868.24
S015427,2024-03-20,SKU0068,Melaka,18,0,5643.0
S015428,2025-04-25,SKU0263,Johor,7,0,3385.13
S015429,2025-01-21,SKU0180,Shah Alam,17,0,4951.93
S015430,2025-01-18,SKU0314,Penang,12,0,1385.04
S015431,2025-06-06,SKU0875,Johor,1,10,292.45
S015432,2025-12-10,SKU0566,KK,9,5,1012.49
S015433,2025-08-02,SKU0738,Ipoh,10,0,2139.7
S015434,2024-05-06,SKU0619,Shah Alam,18,0,8535.06
S015435,2025-02-21,SKU0491,Shah Alam,13,10,4364.57
S015436,2025-06-27,SKU0536,Shah Alam,20,5,4500.53
S015437,2025-01-19,SKU0839,Melaka,13,15,2248.12
S015438,2024-02-11,SKU0435,Melaka,8,0,3794.16
S015439,2024-12-29,SKU0397,Melaka,11,10,311.55
S015440,2025-01-10,SKU0612,Penang,1,5,134.44
S015441,2025-05-29,SKU0493,Kuantan,11,0,650.1
S015442,2025-01-05,SKU0388,Shah Alam,8,0,2684.32
S015443,2025-11-12,SKU0393,Melaka,13,15,1910.88
S015444,2025-01-20,SKU0646,Johor,20,0,2133.8
S015445,2024-04-04,SKU0738,KK,1,0,213.97
S015446,2024-01-10,SKU0071,Melaka,5,0,1631.5
S015447,2024-05-13,SKU0387,KK,1,5,295.7
S015448,2024-10-21,SKU0342,Kuantan,16,0,2593.6
S015449,2024-09-18,SKU0699,Kuantan,1,0,216.93
S015450,2025-12-26,SKU0609,Johor,14,0,2800.28
S015451,2024-10-02,SKU0686,Penang,11,0,1850.2
S015452,2024-04-17,SKU0338,Shah Alam,13,0,4129.97
S015453,2024-10-21,SKU0979,Kuching,20,0,7201.0
S015454,2024-03-25,SKU0152,KK,13,15,5026.98
S015455,2024-09-23,SKU0770,Penang,9,15,1578.12
S015456,2025-05-18,SKU0574,Melaka,17,0,7188.45
S015457,2024-03-28,SKU0741,KK,3,0,1432.5
S015458,2025-10-14,SKU0713,Shah Alam,11,0,1409.43
S015459,2024-01-13,SKU0943,Shah Alam,18,15,5605.46
S015460,2024-01-15,SKU0648,Ipoh,13,0,528.58
S015461,2024-07-08,SKU0037,Melaka,2,15,217.65
S015462,2024-09-08,SKU0633,Johor,9,0,1988.28
S015463,2024-12-13,SKU0195,Ipoh,6,0,720.96
S015464,2025-01-28,SKU0465,Ipoh,1,15,216.78
S015465,2024-10-28,SKU0845,Shah Alam,2,10,368.46
S015466,2025-06-24,SKU0636,Ipoh,10,15,2095.76
S015467,2024-06-25,SKU0319,Melaka,16,10,5470.85
S015468,2025-06-13,SKU0320,Kuantan,10,15,1264.71
S015469,2024-07-18,SKU0571,Kuantan,8,0,3196.32
S015470,2025-12-31,SKU0401,Penang,3,15,485.34
S015471,2024-04-10,SKU0359,KK,3,10,1280.02
S015472,2025-11-24,SKU0328,Kuantan,13,0,2706.21
S015473,2024-05-13,SKU0983,Kuching,4,5,1604.66
S015474,2024-08-01,SKU0909,Penang,17,0,2592.67
S015475,2025-07-10,SKU0289,Kuantan,8,0,507.52
S015476,2024-05-14,SKU0425,Kuching,8,10,500.18
S015477,2024-08-07,SKU0398,Kuantan,10,10,1457.46
S015478,2024-11-14,SKU0625,Penang,20,0,8017.4
S015479,2025-07-04,SKU0832,KK,11,15,940.52
S015480,2024-09-20,SKU0725,Shah Alam,1,0,36.96
S015481,2025-07-26,SKU0907,KK,15,0,2443.95
S015482,2024-01-04,SKU0785,KK,17,15,2402.31
S015483,2025-12-12,SKU0804,Johor,3,0,1069.56
S015484,2025-12-12,SKU0463,Johor,9,5,1735.74
S015485,2025-08-07,SKU0316,Melaka,17,5,7151.87
S015486,2024-03-17,SKU0036,Kuching,1,5,18.56
S015487,2024-07-23,SKU0424,Penang,4,5,1764.68
S015488,2025-07-20,SKU0847,KK,13,10,3112.9
S015489,2025-11-10,SKU0597,Kuching,13,5,3838.26
S015490,2024-06-25,SKU0596,Melaka,4,15,420.75
S015491,2024-11-01,SKU0646,Kuching,2,15,181.37
S015492,2024-12-18,SKU0251,Melaka,6,15,1798.51
S015493,2025-04-27,SKU0586,Shah Alam,9,0,3189.51
S015494,2025-07-11,SKU0867,KK,5,10,1354.86
S015495,2025-06-08,SKU0909,Shah Alam,12,15,1555.6
S015496,2024-11-12,SKU0053,KK,4,0,1091.12
S015497,2025-10-05,SKU0969,Penang,14,0,4179.28
S015498,2025-08-14,SKU0254,Kuantan,18,0,3287.52
S015499,2025-01-01,SKU0478,Shah Alam,20,5,6760.77
S015500,2025-12-08,SKU0840,Shah Alam,17,0,4475.08
S015501,2025-06-13,SKU0792,Ipoh,3,10,447.71
S015502,2024-11-06,SKU0554,Shah Alam,20,0,2192.6
S015503,2024-12-21,SKU0624,Melaka,8,15,157.69
S015504,2024-12-14,SKU0152,Kuching,6,10,2456.62
S015505,2025-07-11,SKU0026,Penang,14,5,5744.8
S015506,2024-08-05,SKU0849,KK,13,15,657.36
S015507,2024-11-24,SKU0976,Penang,7,15,1059.1
S015508,2024-10-18,SKU0453,Kuantan,8,15,2470.78
S015509,2025-10-03,SKU0227,Penang,9,5,1806.44
S015510,2025-10-12,SKU0379,Shah Alam,12,5,4534.69
S015511,2024-05-09,SKU0781,Shah Alam,8,0,3205.04
S015512,2025-02-12,SKU0545,Shah Alam,1,0,339.54
S015513,2025-01-12,SKU0974,Kuantan,5,10,1369.21
S015514,2025-04-05,SKU0277,Kuching,16,0,7229.28
S015515,2025-09-15,SKU0313,Johor,10,0,441.0
S015516,2025-05-31,SKU0896,Ipoh,6,15,186.1
S015517,2025-02-25,SKU0033,Johor,10,0,4365.5
S015518,2024-10-16,SKU0539,KK,17,0,3662.31
S015519,2025-06-22,SKU0125,Melaka,15,15,4621.11
S015520,2024-08-18,SKU0127,Kuching,12,5,1495.11
S015521,2024-11-22,SKU0261,Kuching,5,15,2008.76
S015522,2024-09-18,SKU0026,Kuantan,14,0,6047.16
S015523,2024-05-29,SKU0746,Penang,16,10,5510.02
S015524,2025-10-03,SKU0912,Johor,4,5,1391.98
S015525,2025-08-29,SKU0486,Kuantan,6,0,2049.24
S015526,2024-01-10,SKU0053,Melaka,12,10,2946.02
S015527,2025-08-05,SKU0799,Penang,15,0,4461.6
S015528,2025-03-25,SKU0352,Kuantan,13,5,440.4
S015529,2024-01-16,SKU0296,Shah Alam,19,15,946.39
S015530,2025-03-29,SKU0979,KK,1,0,360.05
S015531,2025-11-04,SKU0604,Johor,10,15,466.22
S015532,2025-01-27,SKU0405,KK,19,15,973.36
S015533,2024-05-03,SKU0423,KK,15,10,3721.41
S015534,2025-09-13,SKU0441,KK,15,0,5817.0
S015535,2025-11-22,SKU0942,KK,14,5,5210.81
